


Date	Local_time	Epoch_time	AcqTime_(s)	Line	Species	Flowmeter_(ml/min)	Encoder_counts	Diff_counts	Cond_(uS/cm)	Cond_Temp	Dust(#>1.0Mikrom)	pH450nm	pH586nm	pH589nm	Na410nm	SO4_disabled	Calcium_Counts	Peroxide_Counts	Ammonium_Counts	MQ/SPLE	NEW BAG	BREAK	LOG	
22/10/2019	12:29:06	1571718546.087437150	8474.0	Sample	Sample	-1.6541E+0	2.1041E+4	1.6000E+1	7.5000E-1	2.3500E+1	1.1500E+2	5.9212E+4	2.4833E+4	2.2246E+4	3.3542E+4	NaN	2.6334E+4	5.0640E+3	6.8490E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:07	1571718547.087494370	8475.0	Sample	Sample	-1.8193E+0	2.1026E+4	1.5000E+1	7.5000E-1	2.3500E+1	1.1200E+2	5.9101E+4	2.4833E+4	2.2616E+4	3.3386E+4	NaN	2.5995E+4	5.0440E+3	6.6670E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:08	1571718548.087551590	8476.0	Sample	Sample	-1.7579E+0	2.1011E+4	1.5000E+1	7.6000E-1	2.3500E+1	1.2300E+2	5.9273E+4	2.5278E+4	2.2759E+4	3.3396E+4	NaN	2.5945E+4	5.0160E+3	6.5610E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:09	1571718549.087608810	8477.0	Sample	Sample	-1.7331E+0	2.0995E+4	1.6000E+1	7.6000E-1	2.3500E+1	1.3500E+2	5.9357E+4	2.4779E+4	2.2811E+4	3.3320E+4	NaN	2.5904E+4	5.0780E+3	6.6610E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:10	1571718550.086666110	8478.0	Sample	Sample	-1.7510E+0	2.0980E+4	1.5000E+1	7.6000E-1	2.3500E+1	1.1800E+2	5.9296E+4	2.5819E+4	2.2833E+4	3.3388E+4	NaN	2.4606E+4	5.2080E+3	6.6270E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:11	1571718551.086723330	8479.0	Sample	Sample	-1.6237E+0	2.0965E+4	1.5000E+1	7.6000E-1	2.3500E+1	1.3400E+2	5.9438E+4	2.5396E+4	2.2901E+4	3.3396E+4	NaN	2.5829E+4	4.9230E+3	6.6290E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:12	1571718552.086780550	8480.0	Sample	Sample	-1.6967E+0	2.0949E+4	1.6000E+1	7.6000E-1	2.3500E+1	1.2200E+2	5.9226E+4	2.5584E+4	2.3233E+4	3.3374E+4	NaN	2.5778E+4	5.0900E+3	6.8260E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:13	1571718553.086837770	8481.0	Sample	Sample	-1.7941E+0	2.0934E+4	1.5000E+1	7.6000E-1	2.3500E+1	1.1300E+2	5.8948E+4	2.5685E+4	2.3217E+4	3.3255E+4	NaN	2.6391E+4	5.0500E+3	6.7060E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:14	1571718554.086894990	8482.0	Sample	Sample	-1.7597E+0	2.0918E+4	1.6000E+1	7.6000E-1	2.3500E+1	1.2100E+2	5.9214E+4	2.5839E+4	2.3278E+4	3.3193E+4	NaN	2.6156E+4	5.2040E+3	6.6810E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:15	1571718555.086952210	8483.0	Sample	Sample	-1.7239E+0	2.0903E+4	1.5000E+1	7.7000E-1	2.3500E+1	1.4000E+2	5.9081E+4	2.5489E+4	2.2930E+4	3.3292E+4	NaN	2.6048E+4	5.0560E+3	6.5290E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:16	1571718556.087009430	8484.0	Sample	Sample	-1.7538E+0	2.0887E+4	1.6000E+1	7.7000E-1	2.3500E+1	1.1300E+2	5.8945E+4	2.5871E+4	2.3398E+4	3.3296E+4	NaN	2.6434E+4	5.1140E+3	6.5700E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:17	1571718557.087066650	8485.0	Sample	Sample	-1.6271E+0	2.0872E+4	1.5000E+1	7.7000E-1	2.3500E+1	1.1900E+2	5.9133E+4	2.6451E+4	2.3651E+4	3.3128E+4	NaN	2.6553E+4	5.0390E+3	6.8480E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:18	1571718558.087123870	8486.0	Sample	Sample	-1.7165E+0	2.0856E+4	1.6000E+1	7.7000E-1	2.3500E+1	1.4600E+2	5.8498E+4	2.6194E+4	2.3697E+4	3.3484E+4	NaN	2.6294E+4	5.1670E+3	6.6780E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:19	1571718559.087181090	8487.0	Sample	Sample	-1.7241E+0	2.0841E+4	1.5000E+1	7.7000E-1	2.3500E+1	1.1600E+2	5.8887E+4	2.6332E+4	2.3828E+4	3.2864E+4	NaN	2.6263E+4	5.3150E+3	6.7100E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:20	1571718560.087238310	8488.0	Sample	Sample	-1.7467E+0	2.0825E+4	1.6000E+1	7.7000E-1	2.3500E+1	1.1300E+2	5.8948E+4	2.6359E+4	2.3920E+4	3.3134E+4	NaN	2.6524E+4	5.0790E+3	6.7110E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:21	1571718561.086295130	8489.0	Sample	Sample	-1.7527E+0	2.0810E+4	1.5000E+1	7.7000E-1	2.3500E+1	1.3000E+2	5.8760E+4	2.6390E+4	2.3730E+4	3.3259E+4	NaN	2.6517E+4	5.1450E+3	6.5550E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:22	1571718562.087352280	8490.0	Sample	Sample	-1.6793E+0	2.0794E+4	1.6000E+1	7.8000E-1	2.3500E+1	1.3400E+2	5.8794E+4	2.6345E+4	2.3753E+4	3.2925E+4	NaN	2.6470E+4	5.1090E+3	6.5300E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:23	1571718563.087409500	8491.0	Sample	Sample	-1.6315E+0	2.0779E+4	1.5000E+1	7.8000E-1	2.3500E+1	1.2100E+2	5.9006E+4	2.6567E+4	2.3950E+4	3.3247E+4	NaN	2.6581E+4	5.0720E+3	6.5210E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:24	1571718564.087466720	8492.0	Sample	Sample	-1.7916E+0	2.0764E+4	1.5000E+1	7.8000E-1	2.3500E+1	1.5200E+2	5.8681E+4	2.6621E+4	2.4318E+4	3.3089E+4	NaN	2.6481E+4	5.1070E+3	6.5820E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:25	1571718565.087523940	8493.0	Sample	Sample	-1.7057E+0	2.0748E+4	1.6000E+1	7.8000E-1	2.3500E+1	1.4400E+2	5.8792E+4	2.6754E+4	2.4196E+4	3.3220E+4	NaN	2.6417E+4	5.1120E+3	6.6350E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:26	1571718566.087581160	8494.0	Sample	Sample	-1.7155E+0	2.0733E+4	1.5000E+1	7.8000E-1	2.3500E+1	1.1100E+2	5.8981E+4	2.6506E+4	2.3999E+4	3.3210E+4	NaN	2.5926E+4	5.1590E+3	6.4620E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:27	1571718567.086638450	8495.0	Sample	Sample	-1.7935E+0	2.0717E+4	1.6000E+1	7.9000E-1	2.3500E+1	1.3200E+2	5.8758E+4	2.6289E+4	2.3909E+4	3.3017E+4	NaN	2.6005E+4	5.0630E+3	6.4650E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:28	1571718568.086695670	8496.0	Sample	Sample	-1.6402E+0	2.0701E+4	1.6000E+1	7.9000E-1	2.3500E+1	1.5000E+2	5.8970E+4	2.6695E+4	2.4182E+4	3.2845E+4	NaN	2.6026E+4	5.1790E+3	6.7310E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:29	1571718569.086752890	8497.0	Sample	Sample	-1.6107E+0	2.0686E+4	1.5000E+1	7.9000E-1	2.3500E+1	1.3100E+2	5.9101E+4	2.6896E+4	2.4171E+4	3.3314E+4	NaN	2.6074E+4	5.1240E+3	6.6260E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:30	1571718570.086810110	8498.0	Sample	Sample	-1.8016E+0	2.0670E+4	1.6000E+1	7.9000E-1	2.3500E+1	1.5900E+2	5.8887E+4	2.6284E+4	2.4088E+4	3.2946E+4	NaN	2.5951E+4	5.1350E+3	6.6240E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:31	1571718571.086867330	8499.0	Sample	Sample	-1.6998E+0	2.0655E+4	1.5000E+1	7.9000E-1	2.3500E+1	1.5800E+2	5.9298E+4	2.7030E+4	2.4042E+4	3.3466E+4	NaN	2.5940E+4	4.9960E+3	6.6750E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:32	1571718572.086924550	8500.0	Sample	Sample	-1.7071E+0	2.0639E+4	1.6000E+1	7.9000E-1	2.3500E+1	1.3100E+2	5.9196E+4	2.6786E+4	2.4273E+4	3.3046E+4	NaN	2.6051E+4	4.9630E+3	6.7180E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:33	1571718573.086981770	8501.0	Sample	Sample	-1.8183E+0	2.0623E+4	1.6000E+1	7.9000E-1	2.3500E+1	1.4600E+2	5.9040E+4	2.6334E+4	2.4139E+4	3.2681E+4	NaN	2.6463E+4	5.0830E+3	6.6000E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:34	1571718574.087038990	8502.0	Sample	Sample	-1.6378E+0	2.0608E+4	1.5000E+1	7.9000E-1	2.3500E+1	1.8800E+2	5.9063E+4	2.6806E+4	2.3997E+4	3.2774E+4	NaN	2.6468E+4	5.1080E+3	6.6090E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:35	1571718575.087096210	8503.0	Sample	Sample	-1.6230E+0	2.0592E+4	1.6000E+1	8.0000E-1	2.3500E+1	1.3600E+2	5.9178E+4	2.6616E+4	2.4451E+4	3.2978E+4	NaN	2.6123E+4	5.0520E+3	6.6100E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:36	1571718576.087153430	8504.0	Sample	Sample	-1.8162E+0	2.0577E+4	1.5000E+1	8.0000E-1	2.3500E+1	1.2400E+2	5.8823E+4	2.6933E+4	2.4040E+4	3.2978E+4	NaN	2.6565E+4	5.0510E+3	6.6490E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:37	1571718577.087210180	8505.0	Sample	Sample	-1.7205E+0	2.0561E+4	1.6000E+1	8.0000E-1	2.3500E+1	1.4400E+2	5.9128E+4	2.6544E+4	2.4336E+4	3.2813E+4	NaN	2.6690E+4	5.1120E+3	6.7120E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:38	1571718578.087267400	8506.0	Sample	Sample	-1.7438E+0	2.0546E+4	1.5000E+1	8.1000E-1	2.3500E+1	1.4200E+2	5.9076E+4	2.6790E+4	2.3909E+4	3.2933E+4	NaN	2.6819E+4	5.1520E+3	6.6930E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:39	1571718579.087324620	8507.0	Sample	Sample	-1.8470E+0	2.0530E+4	1.6000E+1	8.1000E-1	2.3500E+1	1.2500E+2	5.9015E+4	2.6623E+4	2.3961E+4	3.2700E+4	NaN	2.6467E+4	5.0620E+3	6.5970E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:40	1571718580.087381840	8508.0	Sample	Sample	-1.6324E+0	2.0514E+4	1.6000E+1	8.1000E-1	2.3500E+1	1.4900E+2	5.9194E+4	2.6804E+4	2.4185E+4	3.2782E+4	NaN	2.6623E+4	5.1360E+3	6.6460E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:41	1571718581.087439060	8509.0	Sample	Sample	-1.6413E+0	2.0499E+4	1.5000E+1	8.2000E-1	2.3500E+1	1.3900E+2	5.9160E+4	2.6472E+4	2.3913E+4	3.3355E+4	NaN	2.6875E+4	5.1020E+3	6.3960E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:42	1571718582.087496280	8510.0	Sample	Sample	-1.8402E+0	2.0483E+4	1.6000E+1	8.2000E-1	2.3500E+1	1.2700E+2	5.8950E+4	2.6573E+4	2.3848E+4	3.2657E+4	NaN	2.6350E+4	5.0990E+3	6.5840E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:43	1571718583.087553500	8511.0	Sample	Sample	-1.6937E+0	2.0467E+4	1.6000E+1	8.2000E-1	2.3500E+1	1.4600E+2	5.9108E+4	2.6465E+4	2.4065E+4	3.2825E+4	NaN	2.7023E+4	5.1170E+3	6.7450E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:44	1571718584.087610720	8512.0	Sample	Sample	-1.7662E+0	2.0452E+4	1.5000E+1	8.2000E-1	2.3500E+1	1.5100E+2	5.9097E+4	2.6381E+4	2.3554E+4	3.2784E+4	NaN	2.6875E+4	5.1490E+3	6.6900E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:45	1571718585.086668010	8513.0	Sample	Sample	-1.8824E+0	2.0436E+4	1.6000E+1	8.3000E-1	2.3500E+1	1.5300E+2	5.9013E+4	2.6128E+4	2.4051E+4	3.2532E+4	NaN	2.6543E+4	5.1050E+3	6.6460E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:46	1571718586.086725230	8514.0	Sample	Sample	-1.6339E+0	2.0420E+4	1.6000E+1	8.3000E-1	2.3500E+1	1.5100E+2	5.9162E+4	2.6295E+4	2.3746E+4	3.2983E+4	NaN	2.6748E+4	5.1320E+3	6.6940E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:47	1571718587.086782460	8515.0	Sample	Sample	-1.6487E+0	2.0405E+4	1.5000E+1	8.3000E-1	2.3500E+1	1.3100E+2	5.9027E+4	2.6383E+4	2.3636E+4	3.2890E+4	NaN	2.6683E+4	5.0220E+3	6.4800E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:48	1571718588.086839680	8516.0	Sample	Sample	-1.8086E+0	2.0389E+4	1.6000E+1	8.3000E-1	2.3500E+1	1.3900E+2	5.8728E+4	2.6266E+4	2.4033E+4	3.3230E+4	NaN	2.6539E+4	5.1410E+3	6.7080E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:49	1571718589.086896900	8517.0	Sample	Sample	-1.7135E+0	2.0373E+4	1.6000E+1	8.3000E-1	2.3500E+1	1.4900E+2	5.9298E+4	2.6438E+4	2.3825E+4	3.2759E+4	NaN	2.6711E+4	5.1390E+3	6.7100E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:50	1571718590.086954120	8518.0	Sample	Sample	-1.7472E+0	2.0357E+4	1.6000E+1	8.4000E-1	2.3500E+1	1.4000E+2	5.9094E+4	2.6167E+4	2.3724E+4	3.2937E+4	NaN	2.6383E+4	5.2030E+3	6.7010E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:51	1571718591.087011340	8519.0	Sample	Sample	-1.8734E+0	2.0342E+4	1.5000E+1	8.4000E-1	2.3500E+1	1.4000E+2	5.8930E+4	2.6614E+4	2.3608E+4	3.2974E+4	NaN	2.6037E+4	5.1020E+3	6.7000E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:52	1571718592.087068080	8520.0	Sample	Sample	-1.6590E+0	2.0326E+4	1.6000E+1	8.4000E-1	2.3500E+1	1.2400E+2	5.9131E+4	2.6548E+4	2.3929E+4	3.2694E+4	NaN	2.6648E+4	5.2040E+3	6.6990E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:53	1571718593.087125300	8521.0	Sample	Sample	-1.6752E+0	2.0310E+4	1.6000E+1	8.4000E-1	2.3500E+1	1.4000E+2	5.9006E+4	2.6578E+4	2.3676E+4	3.2684E+4	NaN	2.6619E+4	5.1530E+3	6.8240E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:54	1571718594.087182520	8522.0	Sample	Sample	-1.7794E+0	2.0295E+4	1.5000E+1	8.5000E-1	2.3500E+1	1.6100E+2	5.9113E+4	2.6429E+4	2.3724E+4	3.2894E+4	NaN	2.6222E+4	5.0930E+3	6.7730E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:55	1571718595.087239740	8523.0	Sample	Sample	-1.7066E+0	2.0279E+4	1.6000E+1	8.5000E-1	2.3500E+1	1.2800E+2	5.9253E+4	2.6506E+4	2.4119E+4	3.2688E+4	NaN	2.6544E+4	5.2320E+3	6.5580E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:56	1571718596.087296960	8524.0	Sample	Sample	-1.8109E+0	2.0263E+4	1.6000E+1	8.5000E-1	2.3500E+1	1.5400E+2	5.8618E+4	2.6354E+4	2.3839E+4	3.2937E+4	NaN	2.6399E+4	5.0510E+3	6.7770E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:57	1571718597.087354180	8525.0	Sample	Sample	-1.7349E+0	2.0247E+4	1.6000E+1	8.5000E-1	2.3500E+1	1.8800E+2	5.8961E+4	2.6619E+4	2.4110E+4	3.2679E+4	NaN	2.6563E+4	5.1250E+3	6.7320E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:58	1571718598.087411400	8526.0	Sample	Sample	-1.6489E+0	2.0232E+4	1.5000E+1	8.5000E-1	2.3500E+1	1.7500E+2	5.9235E+4	2.6833E+4	2.4187E+4	3.3087E+4	NaN	2.6495E+4	5.1160E+3	6.7570E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:29:59	1571718599.087468620	8527.0	Sample	Sample	-1.7168E+0	2.0216E+4	1.6000E+1	8.5000E-1	2.3500E+1	1.7200E+2	5.8864E+4	2.6666E+4	2.3961E+4	3.2866E+4	NaN	2.6425E+4	5.0580E+3	6.6710E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:00	1571718600.087525840	8528.0	Sample	Sample	-1.7337E+0	2.0200E+4	1.6000E+1	8.7000E-1	2.3500E+1	1.5900E+2	5.9189E+4	2.6865E+4	2.3997E+4	3.3048E+4	NaN	2.6505E+4	5.0750E+3	6.8500E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:01	1571718601.087583060	8529.0	Sample	Sample	-1.6881E+0	2.0184E+4	1.6000E+1	8.7000E-1	2.3500E+1	1.3000E+2	5.8975E+4	2.6727E+4	2.4169E+4	3.2999E+4	NaN	2.6454E+4	5.1310E+3	6.7720E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:02	1571718602.086640360	8530.0	Sample	Sample	-1.8403E+0	2.0169E+4	1.5000E+1	8.7000E-1	2.3500E+1	1.6200E+2	5.8690E+4	2.6494E+4	2.4167E+4	3.2909E+4	NaN	2.5935E+4	5.1080E+3	6.8940E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:03	1571718603.086697580	8531.0	Sample	Sample	-1.7076E+0	2.0153E+4	1.6000E+1	8.8000E-1	2.3500E+1	1.2900E+2	5.9235E+4	2.6426E+4	2.4097E+4	3.2858E+4	NaN	2.6018E+4	5.1110E+3	6.8610E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:04	1571718604.086754800	8532.0	Sample	Sample	-1.6138E+0	2.0138E+4	1.5000E+1	8.8000E-1	2.3500E+1	1.4100E+2	5.9230E+4	2.6700E+4	2.3893E+4	3.3406E+4	NaN	2.6008E+4	5.1910E+3	6.7520E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:05	1571718605.086812020	8533.0	Sample	Sample	-1.7590E+0	2.0122E+4	1.6000E+1	8.9000E-1	2.3500E+1	1.5900E+2	5.8972E+4	2.6562E+4	2.3597E+4	3.3204E+4	NaN	2.5712E+4	5.1230E+3	6.7550E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:06	1571718606.086869240	8534.0	Sample	Sample	-1.6650E+0	2.0106E+4	1.6000E+1	8.9000E-1	2.3500E+1	1.4400E+2	5.9402E+4	2.6637E+4	2.3846E+4	3.2835E+4	NaN	2.5662E+4	5.1400E+3	6.8560E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:07	1571718607.086926460	8535.0	Sample	Sample	-1.6790E+0	2.0090E+4	1.6000E+1	9.0000E-1	2.3500E+1	1.6700E+2	5.9289E+4	2.6661E+4	2.4130E+4	3.3105E+4	NaN	2.5973E+4	5.0480E+3	6.9310E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:08	1571718608.086983680	8536.0	Sample	Sample	-1.8734E+0	2.0074E+4	1.6000E+1	9.0000E-1	2.3500E+1	1.4900E+2	5.8979E+4	2.6390E+4	2.3721E+4	3.2874E+4	NaN	2.5942E+4	5.1940E+3	6.9050E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:09	1571718609.087040900	8537.0	Sample	Sample	-1.6351E+0	2.0058E+4	1.6000E+1	9.1000E-1	2.3500E+1	1.4400E+2	5.9131E+4	2.6537E+4	2.3782E+4	3.2923E+4	NaN	2.6163E+4	5.2270E+3	7.0290E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:10	1571718610.087098120	8538.0	Sample	Sample	-1.5887E+0	2.0042E+4	1.6000E+1	9.2000E-1	2.3500E+1	1.4600E+2	5.9336E+4	2.6695E+4	2.3979E+4	3.3320E+4	NaN	2.5924E+4	5.1240E+3	6.8990E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:11	1571718611.087154860	8539.0	Sample	Sample	-1.7826E+0	2.0026E+4	1.6000E+1	9.2000E-1	2.3500E+1	1.3300E+2	5.8873E+4	2.6316E+4	2.3886E+4	3.3099E+4	NaN	2.6509E+4	5.1000E+3	6.7500E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:12	1571718612.087212090	8540.0	Sample	Sample	-1.6300E+0	2.0011E+4	1.5000E+1	9.3000E-1	2.3500E+1	1.6400E+2	5.9259E+4	2.6630E+4	2.4237E+4	3.3241E+4	NaN	2.6390E+4	5.0550E+3	6.6880E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:13	1571718613.087269310	8541.0	Sample	Sample	-1.7263E+0	1.9995E+4	1.6000E+1	9.3000E-1	2.3500E+1	1.4800E+2	5.8988E+4	2.6519E+4	2.3952E+4	3.3322E+4	NaN	2.6499E+4	5.1630E+3	6.8460E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:14	1571718614.086326600	8542.0	Sample	Sample	-1.8843E+0	1.9979E+4	1.6000E+1	9.4000E-1	2.3500E+1	1.0900E+2	5.8941E+4	2.6702E+4	2.3753E+4	3.3388E+4	NaN	2.6326E+4	5.1940E+3	6.7850E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:15	1571718615.087383750	8543.0	Sample	Sample	-1.6107E+0	1.9964E+4	1.5000E+1	9.4000E-1	2.3500E+1	1.3400E+2	5.9013E+4	2.6806E+4	2.4051E+4	3.3087E+4	NaN	2.6596E+4	5.1170E+3	6.8380E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:16	1571718616.087440970	8544.0	Sample	Sample	-1.6249E+0	1.9948E+4	1.6000E+1	9.4000E-1	2.3500E+1	1.4300E+2	5.9323E+4	2.6521E+4	2.4103E+4	3.3476E+4	NaN	2.6544E+4	5.1030E+3	6.9330E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:17	1571718617.087498190	8545.0	Sample	Sample	-1.7730E+0	1.9932E+4	1.6000E+1	9.4000E-1	2.3500E+1	1.4200E+2	5.8977E+4	2.6424E+4	2.4155E+4	3.3079E+4	NaN	2.6516E+4	5.1900E+3	6.8570E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:18	1571718618.087555410	8546.0	Sample	Sample	-1.6288E+0	1.9916E+4	1.6000E+1	9.5000E-1	2.3500E+1	1.5900E+2	5.8997E+4	2.7023E+4	2.3737E+4	3.3523E+4	NaN	2.6249E+4	5.1410E+3	6.9180E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:19	1571718619.087612630	8547.0	Sample	Sample	-1.7256E+0	1.9901E+4	1.5000E+1	9.5000E-1	2.3500E+1	1.6800E+2	5.8898E+4	2.7064E+4	2.3947E+4	3.3071E+4	NaN	2.6042E+4	5.1480E+3	6.8760E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:20	1571718620.086669920	8548.0	Sample	Sample	-1.9273E+0	1.9885E+4	1.6000E+1	9.5000E-1	2.3500E+1	1.4200E+2	5.8898E+4	2.6562E+4	2.3633E+4	3.3101E+4	NaN	2.6017E+4	5.0960E+3	6.9590E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:21	1571718621.086727140	8549.0	Sample	Sample	-1.5777E+0	1.9869E+4	1.6000E+1	9.5000E-1	2.3500E+1	1.3500E+2	5.9000E+4	2.6831E+4	2.4144E+4	3.3308E+4	NaN	2.5869E+4	5.1160E+3	7.0450E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:22	1571718622.086784360	8550.0	Sample	Sample	-1.6185E+0	1.9853E+4	1.6000E+1	9.6000E-1	2.3500E+1	1.4900E+2	5.8941E+4	2.6718E+4	2.3925E+4	3.3558E+4	NaN	2.5812E+4	5.1210E+3	6.8620E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
22/10/2019	12:30:23	1571718623.086841580	8551.0	Sample	Sample	-1.8222E+0	1.9838E+4	1.5000E+1	9.6000E-1	2.3500E+1	1.6500E+2	5.8927E+4	2.6786E+4	2.4128E+4	3.3298E+4	NaN	2.5834E+4	4.9650E+3	6.9580E+3	1.0000E+0	0.0000E+0	0.0000E+0	0.0000E+0
