#Core, Mnt_Brown
#Top bag, 224
#Bottom bag, 232
#Loading differential counts used, 14.2
#Counts per mm, 25.0
#Intervals in secs used for core loading:
#1696, 1734
#3330, 3377
#4938, 4993
#6550, 6607
#8015, 8068
#9587, 9640
#11244, 11292
#12563, 12613
#13150, 13207
#
Elapsed_time	Epoch_time	Total_length
6801	1571717257.09	4162.77
6802	1571717258.09	4163.41
6803	1571717259.09	4164.05
6804	1571717260.09	4164.69
6805	1571717261.09	4165.29
6806	1571717262.09	4165.93
6807	1571717263.09	4166.57
6808	1571717264.09	4167.21
6809	1571717265.09	4167.85
6810	1571717266.09	4168.45
6811	1571717267.09	4169.09
6812	1571717268.09	4169.73
6813	1571717269.09	4170.37
6814	1571717270.09	4171.01
6815	1571717271.09	4171.65
6816	1571717272.09	4172.29
6817	1571717273.09	4172.89
6818	1571717274.09	4173.53
6819	1571717275.09	4174.17
6820	1571717276.09	4174.81
6821	1571717277.09	4175.45
6822	1571717278.09	4176.05
6823	1571717279.09	4176.69
6824	1571717280.09	4177.33
6825	1571717281.09	4177.97
6826	1571717282.09	4178.57
6827	1571717283.09	4179.21
6828	1571717284.09	4179.85
6829	1571717285.09	4180.49
6830	1571717286.09	4181.09
6831	1571717287.09	4181.73
6832	1571717288.09	4182.37
6833	1571717289.09	4182.97
6834	1571717290.09	4183.61
6835	1571717291.09	4184.25
6836	1571717292.09	4184.89
6837	1571717293.09	4185.53
6838	1571717294.09	4186.13
6839	1571717295.09	4186.77
6840	1571717296.09	4187.41
6841	1571717297.09	4188.01
6842	1571717298.09	4188.65
6843	1571717299.09	4189.25
6844	1571717300.09	4189.89
6845	1571717301.09	4190.53
6846	1571717302.09	4191.17
6847	1571717303.09	4191.77
6848	1571717304.09	4192.41
6849	1571717305.09	4193.05
6850	1571717306.09	4193.65
6851	1571717307.09	4194.29
6852	1571717308.09	4194.93
6853	1571717309.09	4195.53
6854	1571717310.09	4196.17
6855	1571717311.09	4196.81
6856	1571717312.09	4197.41
6857	1571717313.09	4198.05
6858	1571717314.09	4198.69
6859	1571717315.09	4199.33
6860	1571717316.09	4199.93
6861	1571717317.09	4200.57
6862	1571717318.09	4201.21
6863	1571717319.09	4201.81
6864	1571717320.09	4202.45
6865	1571717321.09	4203.05
6866	1571717322.09	4203.69
6867	1571717323.09	4204.33
6868	1571717324.09	4204.93
6869	1571717325.09	4205.57
6870	1571717326.09	4206.21
6871	1571717327.09	4206.85
6872	1571717328.09	4207.45
6873	1571717329.09	4208.09
6874	1571717330.09	4208.73
6875	1571717331.09	4209.37
6876	1571717332.09	4209.93
6877	1571717333.09	4210.57
6878	1571717334.09	4211.21
6879	1571717335.09	4211.85
6880	1571717336.09	4212.49
6881	1571717337.09	4213.09
6882	1571717338.09	4213.73
6883	1571717339.09	4214.33
6884	1571717340.09	4214.97
6885	1571717341.09	4215.61
6886	1571717342.09	4216.25
6887	1571717343.09	4216.85
6888	1571717344.09	4217.49
6889	1571717345.09	4218.13
6890	1571717346.09	4218.77
6891	1571717347.09	4219.37
6892	1571717348.09	4220.01
6893	1571717349.09	4220.65
6894	1571717350.09	4221.29
6895	1571717351.09	4221.89
6896	1571717352.09	4222.53
6897	1571717353.09	4223.17
6898	1571717354.09	4223.77
6899	1571717355.09	4224.41
6900	1571717356.09	4225.01
6901	1571717357.09	4225.65
6902	1571717358.09	4226.29
6903	1571717359.09	4226.93
6904	1571717360.09	4227.57
6905	1571717361.09	4228.17
6906	1571717362.09	4228.81
6907	1571717363.09	4229.45
6908	1571717364.09	4230.09
6909	1571717365.09	4230.69
6910	1571717366.09	4231.33
6911	1571717367.09	4231.97
6912	1571717368.09	4232.61
6913	1571717369.09	4233.21
6914	1571717370.09	4233.85
6915	1571717371.09	4234.49
6916	1571717372.09	4235.13
6917	1571717373.09	4235.77
6918	1571717374.09	4236.37
6919	1571717375.09	4237.01
6920	1571717376.09	4237.65
6921	1571717377.09	4238.29
6922	1571717378.09	4238.93
6923	1571717379.09	4239.57
6924	1571717380.09	4240.17
6925	1571717381.09	4240.81
6926	1571717382.09	4241.45
6927	1571717383.09	4242.05
6928	1571717384.09	4242.69
6929	1571717385.09	4243.33
6930	1571717386.09	4243.97
6931	1571717387.09	4244.57
6932	1571717388.09	4245.21
6933	1571717389.09	4245.85
6934	1571717390.09	4246.49
6935	1571717391.09	4247.13
6936	1571717392.09	4247.77
6937	1571717393.09	4248.37
6938	1571717394.09	4249.01
6939	1571717395.09	4249.65
6940	1571717396.09	4250.29
6941	1571717397.09	4250.93
6942	1571717398.09	4251.57
6943	1571717399.09	4252.17
6944	1571717400.09	4252.81
6945	1571717401.09	4253.45
6946	1571717402.09	4254.05
6947	1571717403.09	4254.69
6948	1571717404.09	4255.33
6949	1571717405.09	4255.97
6950	1571717406.09	4256.61
6951	1571717407.09	4257.21
6952	1571717408.09	4257.85
6953	1571717409.09	4258.49
6954	1571717410.09	4259.09
6955	1571717411.09	4259.73
6956	1571717412.09	4260.37
6957	1571717413.09	4260.97
6958	1571717414.09	4261.61
6959	1571717415.09	4262.21
6960	1571717416.09	4262.85
6961	1571717417.09	4263.49
6962	1571717418.09	4264.13
6963	1571717419.09	4264.73
6964	1571717420.09	4265.37
6965	1571717421.09	4266.01
6966	1571717422.09	4266.65
6967	1571717423.09	4267.25
6968	1571717424.09	4267.89
6969	1571717425.09	4268.49
6970	1571717426.09	4269.13
6971	1571717427.09	4269.73
6972	1571717428.09	4270.37
6973	1571717429.09	4271.01
6974	1571717430.09	4271.61
6975	1571717431.09	4272.25
6976	1571717432.09	4272.85
6977	1571717433.09	4273.49
6978	1571717434.09	4274.09
6979	1571717435.09	4274.73
6980	1571717436.09	4275.37
6981	1571717437.09	4275.97
6982	1571717438.09	4276.61
6983	1571717439.09	4277.25
6984	1571717440.09	4277.85
6985	1571717441.09	4278.49
6986	1571717442.09	4279.09
6987	1571717443.09	4279.73
6988	1571717444.09	4280.37
6989	1571717445.09	4280.97
6990	1571717446.09	4281.61
6991	1571717447.09	4282.21
6992	1571717448.09	4282.85
6993	1571717449.09	4283.45
6994	1571717450.09	4284.09
6995	1571717451.09	4284.69
6996	1571717452.09	4285.33
6997	1571717453.09	4285.93
6998	1571717454.09	4286.57
6999	1571717455.09	4287.17
7000	1571717456.09	4287.81
7001	1571717457.09	4288.41
7002	1571717458.09	4289.05
7003	1571717459.09	4289.65
7004	1571717460.09	4290.29
7005	1571717461.09	4290.89
7006	1571717462.09	4291.53
7007	1571717463.09	4292.13
7008	1571717464.09	4292.77
7009	1571717465.09	4293.41
7010	1571717466.09	4294.01
7011	1571717467.09	4294.65
7012	1571717468.09	4295.25
7013	1571717469.09	4295.89
7014	1571717470.09	4296.49
7015	1571717471.09	4297.13
7016	1571717472.09	4297.73
7017	1571717473.09	4298.37
7018	1571717474.09	4298.97
7019	1571717475.09	4299.61
7020	1571717476.09	4300.21
7021	1571717477.09	4300.85
7022	1571717478.09	4301.45
7023	1571717479.09	4302.09
7024	1571717480.09	4302.73
7025	1571717481.09	4303.33
7026	1571717482.09	4303.97
7027	1571717483.09	4304.57
7028	1571717484.09	4305.21
7029	1571717485.09	4305.81
7030	1571717486.09	4306.45
7031	1571717487.09	4307.05
7032	1571717488.09	4307.65
7033	1571717489.09	4308.29
7034	1571717490.09	4308.89
7035	1571717491.09	4309.53
7036	1571717492.09	4310.13
7037	1571717493.09	4310.77
7038	1571717494.09	4311.37
7039	1571717495.09	4311.97
7040	1571717496.09	4312.61
7041	1571717497.09	4313.21
7042	1571717498.09	4313.81
7043	1571717499.09	4314.45
7044	1571717500.09	4315.05
7045	1571717501.09	4315.69
7046	1571717502.09	4316.29
7047	1571717503.09	4316.89
7048	1571717504.09	4317.53
7049	1571717505.09	4318.13
7050	1571717506.09	4318.73
7051	1571717507.09	4319.37
7052	1571717508.09	4319.97
7053	1571717509.09	4320.61
7054	1571717510.09	4321.21
7055	1571717511.09	4321.85
7056	1571717512.09	4322.45
7057	1571717513.09	4323.09
7058	1571717514.09	4323.69
7059	1571717515.09	4324.33
7060	1571717516.09	4324.93
7061	1571717517.09	4325.53
7062	1571717518.09	4326.13
7063	1571717519.09	4326.77
7064	1571717520.09	4327.37
7065	1571717521.09	4328.01
7066	1571717522.09	4328.61
7067	1571717523.09	4329.21
7068	1571717524.09	4329.85
7069	1571717525.09	4330.45
7070	1571717526.09	4331.09
7071	1571717527.09	4331.69
7072	1571717528.09	4332.33
7073	1571717529.09	4332.93
7074	1571717530.09	4333.53
7075	1571717531.09	4334.17
7076	1571717532.09	4334.77
7077	1571717533.09	4335.37
7078	1571717534.09	4336.01
7079	1571717535.09	4336.61
7080	1571717536.09	4337.25
7081	1571717537.09	4337.85
7082	1571717538.09	4338.45
7083	1571717539.09	4339.09
7084	1571717540.09	4339.69
7085	1571717541.09	4340.33
7086	1571717542.09	4340.93
7087	1571717543.09	4341.53
7088	1571717544.09	4342.17
7089	1571717545.09	4342.77
7090	1571717546.09	4343.41
7091	1571717547.09	4344.01
7092	1571717548.09	4344.61
7093	1571717549.09	4345.25
7094	1571717550.09	4345.85
7095	1571717551.09	4346.45
7096	1571717552.09	4347.09
7097	1571717553.09	4347.69
7098	1571717554.09	4348.29
7099	1571717555.09	4348.89
7100	1571717556.09	4349.53
7101	1571717557.09	4350.13
7102	1571717558.09	4350.73
7103	1571717559.09	4351.37
7104	1571717560.09	4351.97
7105	1571717561.09	4352.57
7106	1571717562.09	4353.21
7107	1571717563.09	4353.81
7108	1571717564.09	4354.41
7109	1571717565.09	4355.05
7110	1571717566.09	4355.65
7111	1571717567.09	4356.25
7112	1571717568.09	4356.89
7113	1571717569.09	4357.49
7114	1571717570.09	4358.09
7115	1571717571.09	4358.73
7116	1571717572.09	4359.33
7117	1571717573.09	4359.93
7118	1571717574.09	4360.57
7119	1571717575.09	4361.17
7120	1571717576.09	4361.77
7121	1571717577.09	4362.41
7122	1571717578.09	4363.01
7123	1571717579.09	4363.61
7124	1571717580.09	4364.25
7125	1571717581.09	4364.85
7126	1571717582.09	4365.45
7127	1571717583.09	4366.09
7128	1571717584.09	4366.69
7129	1571717585.09	4367.29
7130	1571717586.09	4367.93
7131	1571717587.09	4368.53
7132	1571717588.09	4369.13
7133	1571717589.09	4369.73
7134	1571717590.09	4370.37
7135	1571717591.09	4370.97
7136	1571717592.09	4371.57
7137	1571717593.09	4372.21
7138	1571717594.09	4372.81
7139	1571717595.09	4373.41
7140	1571717596.09	4374.05
7141	1571717597.09	4374.65
7142	1571717598.09	4375.25
7143	1571717599.09	4375.85
7144	1571717600.09	4376.49
7145	1571717601.09	4377.09
7146	1571717602.09	4377.69
7147	1571717603.09	4378.29
7148	1571717604.09	4378.89
7149	1571717605.09	4379.53
7150	1571717606.09	4380.13
7151	1571717607.09	4380.73
7152	1571717608.09	4381.33
7153	1571717609.09	4381.93
7154	1571717610.09	4382.53
7155	1571717611.09	4383.17
7156	1571717612.09	4383.77
7157	1571717613.09	4384.37
7158	1571717614.09	4384.97
7159	1571717615.09	4385.57
7160	1571717616.09	4386.21
7161	1571717617.09	4386.81
7162	1571717618.09	4387.41
7163	1571717619.09	4388.01
7164	1571717620.09	4388.61
7165	1571717621.09	4389.21
7166	1571717622.09	4389.85
7167	1571717623.09	4390.45
7168	1571717624.09	4391.05
7169	1571717625.09	4391.65
7170	1571717626.09	4392.25
7171	1571717627.09	4392.89
7172	1571717628.09	4393.49
7173	1571717629.09	4394.09
7174	1571717630.09	4394.69
7175	1571717631.09	4395.29
7176	1571717632.09	4395.93
7177	1571717633.09	4396.53
7178	1571717634.09	4397.13
7179	1571717635.09	4397.73
7180	1571717636.09	4398.33
7181	1571717637.09	4398.93
7182	1571717638.09	4399.53
7183	1571717639.09	4400.13
7184	1571717640.09	4400.73
7185	1571717641.09	4401.33
7186	1571717642.09	4401.93
7187	1571717643.09	4402.53
7188	1571717644.09	4403.13
7189	1571717645.09	4403.73
7190	1571717646.09	4404.33
7191	1571717647.09	4404.93
7192	1571717648.09	4405.53
7193	1571717649.09	4406.13
7194	1571717650.09	4406.73
7195	1571717651.09	4407.33
7196	1571717652.09	4407.93
7197	1571717653.09	4408.53
7198	1571717654.09	4409.13
7199	1571717655.09	4409.73
7200	1571717656.09	4410.33
7201	1571717657.09	4410.93
7202	1571717658.09	4411.53
7203	1571717659.09	4412.17
7204	1571717660.09	4412.77
7205	1571717661.09	4413.37
7206	1571717662.09	4413.97
7207	1571717663.09	4414.57
7208	1571717664.09	4415.17
7209	1571717665.09	4415.77
7210	1571717666.09	4416.37
7211	1571717667.09	4416.97
7212	1571717668.09	4417.57
7213	1571717669.09	4418.17
7214	1571717670.09	4418.77
7215	1571717671.09	4419.33
7216	1571717672.09	4419.97
7217	1571717673.09	4420.57
7218	1571717674.09	4421.17
7219	1571717675.09	4421.77
7220	1571717676.09	4422.37
7221	1571717677.09	4422.97
7222	1571717678.09	4423.53
7223	1571717679.09	4424.13
7224	1571717680.09	4424.73
7225	1571717681.09	4425.33
7226	1571717682.09	4425.93
7227	1571717683.09	4426.53
7228	1571717684.09	4427.13
7229	1571717685.09	4427.73
7230	1571717686.09	4428.33
7231	1571717687.09	4428.93
7232	1571717688.09	4429.53
7233	1571717689.09	4430.13
7234	1571717690.09	4430.73
7235	1571717691.09	4431.33
7236	1571717692.09	4431.93
7237	1571717693.09	4432.53
7238	1571717694.09	4433.13
7239	1571717695.09	4433.73
7240	1571717696.09	4434.33
7241	1571717697.09	4434.93
7242	1571717698.09	4435.53
7243	1571717699.09	4436.13
7244	1571717700.09	4436.73
7245	1571717701.09	4437.33
7246	1571717702.09	4437.93
7247	1571717703.09	4438.53
7248	1571717704.09	4439.13
7249	1571717705.09	4439.73
7250	1571717706.09	4440.33
7251	1571717707.09	4440.93
7252	1571717708.09	4441.49
7253	1571717709.09	4442.13
7254	1571717710.09	4442.69
7255	1571717711.09	4443.33
7256	1571717712.09	4443.93
7257	1571717713.09	4444.53
7258	1571717714.09	4445.13
7259	1571717715.09	4445.73
7260	1571717716.09	4446.33
7261	1571717717.09	4446.93
7262	1571717718.09	4447.53
7263	1571717719.09	4448.13
7264	1571717720.09	4448.73
7265	1571717721.09	4449.33
7266	1571717722.09	4449.93
7267	1571717723.09	4450.53
7268	1571717724.09	4451.13
7269	1571717725.09	4451.73
7270	1571717726.09	4452.33
7271	1571717727.09	4452.93
7272	1571717728.09	4453.53
7273	1571717729.09	4454.13
7274	1571717730.09	4454.73
7275	1571717731.09	4455.33
7276	1571717732.09	4455.93
7277	1571717733.09	4456.53
7278	1571717734.09	4457.13
7279	1571717735.09	4457.73
7280	1571717736.09	4458.33
7281	1571717737.09	4458.93
7282	1571717738.09	4459.53
7283	1571717739.09	4460.13
7284	1571717740.09	4460.73
7285	1571717741.09	4461.33
7286	1571717742.09	4461.93
7287	1571717743.09	4462.53
7288	1571717744.09	4463.13
7289	1571717745.09	4463.73
7290	1571717746.09	4464.33
7291	1571717747.09	4464.93
7292	1571717748.09	4465.53
7293	1571717749.09	4466.13
7294	1571717750.09	4466.73
7295	1571717751.09	4467.33
7296	1571717752.09	4467.93
7297	1571717753.09	4468.53
7298	1571717754.09	4469.13
7299	1571717755.09	4469.73
7300	1571717756.09	4470.33
7301	1571717757.09	4470.93
7302	1571717758.09	4471.49
7303	1571717759.09	4472.09
7304	1571717760.09	4472.69
7305	1571717761.09	4473.33
7306	1571717762.09	4473.93
7307	1571717763.09	4474.53
7308	1571717764.09	4475.09
7309	1571717765.09	4475.69
7310	1571717766.09	4476.29
7311	1571717767.09	4476.89
7312	1571717768.09	4477.49
7313	1571717769.09	4478.13
7314	1571717770.09	4478.73
7315	1571717771.09	4479.29
7316	1571717772.09	4479.89
7317	1571717773.09	4480.49
7318	1571717774.09	4481.09
7319	1571717775.09	4481.69
7320	1571717776.09	4482.29
7321	1571717777.09	4482.89
7322	1571717778.09	4483.49
7323	1571717779.09	4484.09
7324	1571717780.09	4484.69
7325	1571717781.09	4485.29
7326	1571717782.09	4485.89
7327	1571717783.09	4486.49
7328	1571717784.09	4487.09
7329	1571717785.09	4487.69
7330	1571717786.09	4488.29
7331	1571717787.09	4488.89
7332	1571717788.09	4489.49
7333	1571717789.09	4490.09
7334	1571717790.09	4490.69
7335	1571717791.09	4491.29
7336	1571717792.09	4491.89
7337	1571717793.09	4492.49
7338	1571717794.09	4493.09
7339	1571717795.09	4493.69
7340	1571717796.09	4494.29
7341	1571717797.09	4494.89
7342	1571717798.09	4495.49
7343	1571717799.09	4496.09
7344	1571717800.09	4496.69
7345	1571717801.09	4497.29
7346	1571717802.09	4497.89
7347	1571717803.09	4498.49
7348	1571717804.09	4499.09
7349	1571717805.09	4499.69
7350	1571717806.09	4500.29
7351	1571717807.09	4500.89
7352	1571717808.09	4501.49
7353	1571717809.09	4502.09
7354	1571717810.09	4502.69
7355	1571717811.09	4503.29
7356	1571717812.09	4503.89
7357	1571717813.09	4504.49
7358	1571717814.09	4505.09
7359	1571717815.09	4505.69
7360	1571717816.09	4506.29
7361	1571717817.09	4506.89
7362	1571717818.09	4507.49
7363	1571717819.09	4508.09
7364	1571717820.09	4508.69
7365	1571717821.09	4509.29
7366	1571717822.09	4509.89
7367	1571717823.09	4510.49
7368	1571717824.09	4511.09
7369	1571717825.09	4511.69
7370	1571717826.09	4512.29
7371	1571717827.09	4512.89
7372	1571717828.09	4513.49
7373	1571717829.09	4514.09
7374	1571717830.09	4514.69
7375	1571717831.09	4515.29
7376	1571717832.09	4515.89
7377	1571717833.09	4516.49
7378	1571717834.09	4517.09
7379	1571717835.09	4517.69
7380	1571717836.09	4518.29
7381	1571717837.09	4518.89
7382	1571717838.09	4519.49
7383	1571717839.09	4520.09
7384	1571717840.09	4520.69
7385	1571717841.09	4521.25
7386	1571717842.09	4521.85
7387	1571717843.09	4522.45
7388	1571717844.09	4523.05
7389	1571717845.09	4523.65
7390	1571717846.09	4524.25
7391	1571717847.09	4524.85
7392	1571717848.09	4525.45
7393	1571717849.09	4526.05
7394	1571717850.09	4526.65
7395	1571717851.09	4527.25
7396	1571717852.09	4527.85
7397	1571717853.09	4528.45
7398	1571717854.09	4529.05
7399	1571717855.09	4529.65
7400	1571717856.09	4530.25
7401	1571717857.09	4530.85
7402	1571717858.09	4531.45
7403	1571717859.09	4532.05
7404	1571717860.09	4532.65
7405	1571717861.09	4533.25
7406	1571717862.09	4533.85
7407	1571717863.09	4534.45
7408	1571717864.09	4535.05
7409	1571717865.09	4535.65
7410	1571717866.09	4536.21
7411	1571717867.09	4536.81
7412	1571717868.09	4537.41
7413	1571717869.09	4538.01
7414	1571717870.09	4538.61
7415	1571717871.09	4539.21
7416	1571717872.09	4539.81
7417	1571717873.09	4540.41
7418	1571717874.09	4540.97
7419	1571717875.09	4541.57
7420	1571717876.09	4542.17
7421	1571717877.09	4542.77
7422	1571717878.09	4543.37
7423	1571717879.09	4543.97
7424	1571717880.09	4544.57
7425	1571717881.09	4545.17
7426	1571717882.09	4545.77
7427	1571717883.09	4546.37
7428	1571717884.09	4546.97
7429	1571717885.09	4547.57
7430	1571717886.09	4548.17
7431	1571717887.09	4548.73
7432	1571717888.09	4549.33
7433	1571717889.09	4549.93
7434	1571717890.09	4550.53
7435	1571717891.09	4551.13
7436	1571717892.09	4551.73
7437	1571717893.09	4552.33
7438	1571717894.09	4552.93
7439	1571717895.09	4553.53
7440	1571717896.09	4554.13
7441	1571717897.09	4554.73
7442	1571717898.09	4555.33
7443	1571717899.09	4555.89
7444	1571717900.09	4556.49
7445	1571717901.09	4557.09
7446	1571717902.09	4557.69
7447	1571717903.09	4558.29
7448	1571717904.09	4558.89
7449	1571717905.09	4559.49
7450	1571717906.09	4560.09
7451	1571717907.09	4560.69
7452	1571717908.09	4561.25
7453	1571717909.09	4561.85
7454	1571717910.09	4562.45
7455	1571717911.09	4563.05
7456	1571717912.09	4563.65
7457	1571717913.09	4564.25
7458	1571717914.09	4564.85
7459	1571717915.09	4565.45
7460	1571717916.09	4566.05
7461	1571717917.09	4566.65
7462	1571717918.09	4567.25
7463	1571717919.09	4567.81
7464	1571717920.09	4568.41
7465	1571717921.09	4569.01
7466	1571717922.09	4569.61
7467	1571717923.09	4570.21
7468	1571717924.09	4570.81
7469	1571717925.09	4571.41
7470	1571717926.09	4572.01
7471	1571717927.09	4572.61
7472	1571717928.09	4573.17
7473	1571717929.09	4573.77
7474	1571717930.09	4574.37
7475	1571717931.09	4574.97
7476	1571717932.09	4575.57
7477	1571717933.09	4576.17
7478	1571717934.09	4576.77
7479	1571717935.09	4577.37
7480	1571717936.09	4577.97
7481	1571717937.09	4578.57
7482	1571717938.09	4579.13
7483	1571717939.09	4579.73
7484	1571717940.09	4580.33
7485	1571717941.09	4580.93
7486	1571717942.09	4581.53
7487	1571717943.09	4582.13
7488	1571717944.09	4582.73
7489	1571717945.09	4583.33
7490	1571717946.09	4583.93
7491	1571717947.09	4584.49
7492	1571717948.09	4585.09
7493	1571717949.09	4585.69
7494	1571717950.09	4586.29
7495	1571717951.09	4586.89
7496	1571717952.09	4587.49
7497	1571717953.09	4588.09
7498	1571717954.09	4588.69
7499	1571717955.09	4589.29
7500	1571717956.09	4589.89
7501	1571717957.09	4590.49
7502	1571717958.09	4591.09
7503	1571717959.09	4591.69
7504	1571717960.09	4592.29
7505	1571717961.09	4592.89
7506	1571717962.09	4593.49
7507	1571717963.09	4594.09
7508	1571717964.09	4594.69
7509	1571717965.09	4595.29
7510	1571717966.09	4595.89
7511	1571717967.09	4596.49
7512	1571717968.09	4597.05
7513	1571717969.09	4597.69
7514	1571717970.09	4598.29
7515	1571717971.09	4598.85
7516	1571717972.09	4599.45
7517	1571717973.09	4600.05
7518	1571717974.09	4600.65
7519	1571717975.09	4601.25
7520	1571717976.09	4601.85
7521	1571717977.09	4602.45
7522	1571717978.09	4603.05
7523	1571717979.09	4603.61
7524	1571717980.09	4604.21
7525	1571717981.09	4604.81
7526	1571717982.09	4605.41
7527	1571717983.09	4606.01
7528	1571717984.09	4606.61
7529	1571717985.09	4607.21
7530	1571717986.09	4607.81
7531	1571717987.09	4608.37
7532	1571717988.09	4608.97
7533	1571717989.09	4609.57
7534	1571717990.09	4610.17
7535	1571717991.09	4610.77
7536	1571717992.09	4611.37
7537	1571717993.09	4611.93
7538	1571717994.09	4612.53
7539	1571717995.09	4613.13
7540	1571717996.09	4613.73
7541	1571717997.09	4614.33
7542	1571717998.09	4614.93
7543	1571717999.09	4615.49
7544	1571718000.09	4616.09
7545	1571718001.09	4616.69
